"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
395051,2019-02-28,"Salisbury, MD","DE",138,235000,0,0.00988397077782553,0.0412051395657953,0.0354857884559052,0.00189187797812185,"2006-10","2006-Q4",278400,-0.155890804597701,"2005-02"
394658,2019-02-28,"Gulfport, MS","MS",139,132100,0.00456273764258555,0.0138142747505756,0.156742556917688,0.0416874282828699,-0.0000756687259081401,"2010-11","2010-Q4",155700,-0.151573538856776,"2009-09"
395146,2019-02-28,"Tallahassee, FL","FL",140,173600,0.00404858299595142,0.0175849941383353,0.0796019900497512,0.0572820794231126,0.0102302442033757,"2006-09","2006-Q3",182100,-0.0466776496430533,"2006-01"
395164,2019-02-28,"Trenton, NJ","NJ",141,240500,-0.000415627597672485,0.00711892797319933,0.0493019197207679,0.0300570187819551,-0.00528977291744859,"2006-09","2006-Q3",287800,-0.164350243224461,"2004-11"
394589,2019-02-28,"Fayetteville, NC","NC",142,116400,0.00431406384814495,0.0130548302872063,0.0355871886120996,0.0173639524755869,0.00350298093079959,"2019-02","2019-Q1",116400,0,"2019-02"
394679,2019-02-28,"Hickory, NC","NC",143,135400,0.00296296296296296,0.0142322097378277,0.115321252059308,0.0545914892383801,0.0184294666900513,"2019-02","2019-Q1",135400,0,"2019-02"
394697,2019-02-28,"Huntington, WV","WV",144,98300,-0.00101626016260163,0.0239583333333333,0.08859357696567,0.0371794974309332,0.0162084596850571,"2019-01","2019-Q1",98400,-0.00101626016260163,"2019-01"
394576,2019-02-28,"Eugene, OR","OR",145,292800,0.00273972602739726,0.0163137799375217,0.0760749724366042,0.0832536337932066,0.0301280621635276,"2019-02","2019-Q1",292800,0,"2019-02"
395033,2019-02-28,"Rockford, IL","IL",146,114200,0.000876424189307625,-0.00868055555555556,0.0214669051878354,0.0348995697073593,-0.00843886133986527,"2007-09","2007-Q3",133900,-0.147124719940254,"2003-11"
395070,2019-02-28,"Savannah, GA","GA",147,179500,0.00503919372900336,0.0175736961451247,0.0671819262782402,0.0535337542481846,0.0148487088366505,"2019-02","2019-Q1",179500,0,"2019-02"
394332,2019-02-28,"Ann Arbor, MI","MI",148,289600,0.00835654596100279,0.0273146505853139,0.0924179554884949,0.075558696725444,0.052688793124785,"2019-02","2019-Q1",289600,0,"2019-02"
394927,2019-02-28,"Ocala, FL","FL",149,152600,0.00726072607260726,0.01937207748831,0.109011627906977,0.0914998003937033,0.0165493722835999,"2006-09","2006-Q3",183900,-0.170201196302338,"2005-09"
394732,2019-02-28,"Kalamazoo, MI","MI",150,154300,0.00390370852309694,0.0191545574636724,0.0974395448079659,0.0656074152388508,0.0306424547286881,"2019-02","2019-Q1",154300,0,"2019-02"
394901,2019-02-28,"Naples, FL","FL",151,337100,-0.00029655990510083,-0.00118518518518519,0.0283709579011592,0.0661663138917203,0.0265866766924878,"2006-07","2006-Q3",452200,-0.25453339230429,"2005-02"
395107,2019-02-28,"South Bend, IN","IN",152,123700,0.00487408610885459,0.0155993431855501,0.101513802315227,0.0673421200810027,0.0181855700101483,"2019-02","2019-Q1",123700,0,"2019-02"
395109,2019-02-28,"Spartanburg, SC","SC",153,137000,0.00292825768667643,0.0178306092124814,0.0838607594936709,0.0673450863747753,0.0295372416383257,"2019-02","2019-Q1",137000,0,"2019-02"
394579,2019-02-28,"Evansville, IN","IN",154,138000,0.00509832483612527,0.01620029455081,0.0823529411764706,0.0471615962308221,0.0214602932744772,"2019-02","2019-Q1",138000,0,"2019-02"
394747,2019-02-28,"Kingsport, TN","TN",155,125500,-0.00159108989657916,0,0.0484544695071011,0.0448083595272273,0.0229734742494336,"2018-12","2018-Q4",125800,-0.00238473767885533,"2018-11"
395028,2019-02-28,"Roanoke, VA","VA",156,165600,0.00242130750605327,0.0122249388753056,0.0567964262922782,0.028061308034004,0.00631279324973621,"2019-02","2019-Q1",165600,0,"2019-02"
394646,2019-02-28,"Green Bay, WI","WI",157,173400,0.00289184499710815,0.0140350877192982,0.0703703703703704,0.0632605087210993,0.0246675047117917,"2019-02","2019-Q1",173400,0,"2019-02"
394796,2019-02-28,"Lincoln, NE","NE",158,183700,0.00547345374931582,0.0137969094922737,0.0686445607911576,0.0564397836509094,0.033602431978152,"2019-02","2019-Q1",183700,0,"2019-02"
394602,2019-02-28,"Fort Collins, CO","CO",159,382100,0.00685111989459816,0.0205662393162393,0.0596228508042152,0.0926873062249483,0.0558493904699204,"2019-02","2019-Q1",382100,0,"2019-02"
395179,2019-02-28,"Utica, NY","NY",160,125500,0.00560897435897436,0.0145513338722716,0.0791057609630267,0.0446011795863785,0.0254615731685679,"2019-02","2019-Q1",125500,0,"2019-02"
394488,2019-02-28,"Columbus, GA","GA",161,108100,-0.00184672206832872,0.0102803738317757,0.0908173562058527,0.0303272889938682,-0.00582209350517038,"2008-03","2008-Q1",120500,-0.102904564315353,"2005-12"
394405,2019-02-28,"Boulder, CO","CO",162,534900,0.00112296462661426,0.00829406220546654,0.0453390658589017,0.0874150829048612,0.0556920685027507,"2019-02","2019-Q1",534900,0,"2019-02"
394808,2019-02-28,"Lubbock, TX","TX",163,131800,-0.000758150113722517,-0.00302571860816944,0.0296875,0.0561434146812978,0.0331740494540627,"2018-12","2018-Q4",132200,-0.00302571860816944,"2018-12"
394572,2019-02-28,"Erie, PA","PA",164,121300,-0.00164609053497942,-0.00328677074774034,0.0262267343485618,0.0219893758788718,0.0168838360010044,"2018-08","2018-Q3",122100,-0.00655200655200655,"2018-05"
394609,2019-02-28,"Fort Smith, AR","AR",165,105000,0.000953288846520496,0.00478468899521531,0.0747185261003071,0.041214966935311,0.0155344930023524,"2019-02","2019-Q1",105000,0,"2019-02"
394543,2019-02-28,"Duluth, MN","MN",166,146800,-0.005420054200542,-0.00944669365721997,0.0545977011494253,0.0416609439772222,0.0186772858213942,"2018-11","2018-Q4",148200,-0.00944669365721997,"2018-09"
394348,2019-02-28,"Atlantic City, NJ","NJ",167,186700,0.00646900269541779,0.0196613872200983,0.0760806916426513,0.00845902601113502,-0.022412268311079,"2006-09","2006-Q3",283400,-0.34121383203952,"2004-03"
394924,2019-02-28,"New London, CT","CT",168,233500,0.0025762129669386,-0.00128314798973482,0.0108225108225108,0.025477433182207,-0.00249226074989217,"2006-04","2006-Q2",272400,-0.1428046989721,"2004-08"
395061,2019-02-28,"San Luis Obispo, CA","CA",169,614300,0.00507198952879581,0.0135291206071605,0.0466859771681718,0.0671823735820802,0.0338165021637555,"2019-02","2019-Q1",614300,0,"2019-02"
394622,2019-02-28,"Gainesville, FL","FL",170,180300,0.00333889816360601,0.0146314012380416,0.0605882352941176,0.0722639945040802,0.00896826613017443,"2006-11","2006-Q4",190600,-0.0540398740818468,"2006-03"
395065,2019-02-28,"Santa Cruz, CA","CA",171,824900,-0.00205661746915074,-0.00446536326333575,0.00573030968056572,0.0661637257824941,0.0371458392861446,"2018-09","2018-Q3",833400,-0.0101991840652748,"2018-03"
394471,2019-02-28,"Clarksville, TN","TN",172,153200,0.00459016393442623,0.0165892501658925,0.0842179759377212,0.0410259102378767,0.0200628064252519,"2019-02","2019-Q1",153200,0,"2019-02"
394447,2019-02-28,"Cedar Rapids, IA","IA",173,146800,0.00136425648021828,0.00824175824175824,0.0374558303886926,0.0271460642034729,0.0157191524750302,"2019-02","2019-Q1",146800,0,"2019-02"
394851,2019-02-28,"Merced, CA","CA",174,262800,-0.000380372765310004,0.00805523590333717,0.0661257606490872,0.105582195806483,0.0724281826102908,"2006-01","2006-Q1",349000,-0.246991404011461,"2004-12"
395229,2019-02-28,"Wilmington, NC","NC",175,234200,0.000427167876975651,0.00428816466552316,0.054954954954955,0.0532361275629785,0.0123244214806359,"2006-10","2006-Q4",235300,-0.0046748831279218,"2006-09"
394741,2019-02-28,"Kennewick, WA","WA",176,288600,0.0169133192389006,0.0536692223439211,0.2,0.111131212105248,0.0643405323077617,"2019-02","2019-Q1",288600,0,"2019-02"
394645,2019-02-28,"Greeley, CO","CO",177,328200,0.00613120784794605,0.0205223880597015,0.0878355982764336,0.11076607806969,0.0668700948870475,"2019-02","2019-Q1",328200,0,"2019-02"
395197,2019-02-28,"Waco, TX","TX",178,146000,0.00689655172413793,0.0216934919524143,0.0846953937592868,0.0941594987587493,0.0456843251005716,"2019-02","2019-Q1",146000,0,"2019-02"
394937,2019-02-28,"Olympia, WA","WA",179,321100,0.00469336670838548,0.022937241159605,0.101543739279588,0.0744864409604382,0.0230360971001189,"2019-02","2019-Q1",321100,0,"2019-02"
394323,2019-02-28,"Amarillo, TX","TX",180,142800,0.00280898876404494,0.0106157112526539,0.0601336302895323,0.0415507990068067,0.0235007802086495,"2019-02","2019-Q1",142800,0,"2019-02"
394387,2019-02-28,"Binghamton, NY","NY",181,117200,-0.00170357751277683,0.00428449014567267,0.0973782771535581,0.0316332607746905,0.00999964882218185,"2019-01","2019-Q1",117400,-0.00170357751277683,"2018-12"
394660,2019-02-28,"Hagerstown, WV","MD",182,185500,0.00107933081489477,0.0114503816793893,0.0710161662817552,0.0417378036165759,-0.00149703368703547,"2006-07","2006-Q3",223000,-0.168161434977578,"2004-08"
394412,2019-02-28,"Bremerton, WA","WA",183,370900,0.00623982637004883,0.0206384149697303,0.0921672555948174,0.0861166089201311,0.0326819903098505,"2019-02","2019-Q1",370900,0,"2019-02"
394772,2019-02-28,"Laredo, TX","TX",184,143100,0.00139958012596221,0.0127388535031847,0.0775602409638554,0.0472545610036712,0.0191281393279945,"2019-02","2019-Q1",143100,0,"2019-02"
394811,2019-02-28,"Lynchburg, VA","VA",185,158300,0.00253324889170361,0.00763844684914067,0.0393959290873276,0.0300769111285439,0.0112823965091062,"2019-02","2019-Q1",158300,0,"2019-02"
395240,2019-02-28,"Yakima, WA","WA",186,211300,0.00380047505938242,0.0297270955165692,0.128136679124399,0.0856560886659774,0.0390912805620813,"2019-02","2019-Q1",211300,0,"2019-02"
753875,2019-02-28,"Crestview-Fort Walton Beach-Destin, FL","FL",187,250700,0.000399042298483639,0.0040048057669203,0.0542472666105971,0.0574581778973795,0.0242942678685514,"2005-11","2005-Q4",297100,-0.156176371592057,"2005-03"
395161,2019-02-28,"Topeka, KS","KS",188,119300,0.0050547598989048,0.0161839863713799,0.0767148014440433,0.0359244625921022,0.0126572361252106,"2019-02","2019-Q1",119300,0,"2019-02"
394813,2019-02-28,"Macon-Bibb County, GA","GA",189,113600,0,0.0133809099018733,0.10184287099903,0.0579849793638145,0.00106252095861348,"2007-07","2007-Q3",118400,-0.0405405405405405,"2006-04"
394454,2019-02-28,"Champaign-Urbana, IL","IL",190,130800,0.00460829493087558,0.00306748466257669,0.0171073094867807,0.0225495841804353,0.00657737746651299,"2018-08","2018-Q3",131400,-0.0045662100456621,"2018-07"
395171,2019-02-28,"Tuscaloosa, AL","AL",191,154900,0.0019404915912031,0.014407334643091,0.116798846431146,0.0390493491528108,0.0137704007056756,"2019-02","2019-Q1",154900,0,"2019-02"
394483,2019-02-28,"College Station, TX","TX",192,203800,-0.0019588638589618,0.000982318271119843,0.0532299741602067,0.0741819812268141,0.038635104779549,"2019-01","2019-Q1",204200,-0.0019588638589618,"2019-01"
395103,2019-02-28,"Sioux Falls, SD","SD",193,193700,0.00362694300518135,0.0151991614255765,0.0719424460431655,0.0612403773295875,0.0321183332990111,"2019-02","2019-Q1",193700,0,"2019-02"
394455,2019-02-28,"Charleston, WV","WV",194,89100,-0.00112107623318386,-0.00558035714285714,-0.0283533260632497,0.0157576421524352,0.00531485400244947,"2017-06","2017-Q2",94800,-0.060126582278481,"2015-12"
394334,2019-02-28,"Appleton, WI","WI",195,176900,0.00511363636363636,0.0172512938470385,0.0892857142857143,0.0642032141755293,0.0267927801728411,"2019-02","2019-Q1",176900,0,"2019-02"
394464,2019-02-28,"Chico, CA","CA",196,304500,0.0201005025125628,0.0609756097560976,0.114976199194434,0.0739913151581759,0.0309947278045732,"2019-02","2019-Q1",304500,0,"2019-02"
394459,2019-02-28,"Charlottesville, VA","VA",197,268800,-0.00185666542888971,-0.000743494423791822,0.0362374710871241,0.0353867589228569,0.0107255247021705,"2005-11","2005-Q4",324700,-0.17215891592239,
394468,2019-02-28,"Claremont, NH","NH",198,197400,0.00101419878296146,0.00714285714285714,0.0590128755364807,0.0337658350148686,0.00854419597146006,"2007-06","2007-Q2",199300,-0.0095333667837431,"2006-10"
394361,2019-02-28,"Barnstable Town, MA","MA",199,421600,-0.00401606425702811,-0.00472143531633617,0.0461538461538462,0.0424935322469535,0.0226804623740919,"2018-12","2018-Q4",424200,-0.00612918434700613,"2018-10"
394803,2019-02-28,"Longview, TX","TX",200,134100,0.00449438202247191,-0.00886917960088692,-0.0596072931276297,0.0324677844833594,0.0212214385123803,"2017-09","2017-Q3",150200,-0.107190412782956,"2016-11"
394429,2019-02-28,"Burlington, VT","VT",201,273700,0.00256410256410256,0.0197466467958271,0.0620876988746605,0.0383999426169184,0.0224065346098621,"2019-02","2019-Q1",273700,0,"2019-02"
395002,2019-02-28,"Prescott, AZ","AZ",202,303100,-0.00131795716639209,0.00198347107438017,0.0680056377730796,0.0771791288753358,0.0290163861811397,"2019-01","2019-Q1",303500,-0.00131795716639209,"2018-12"
395114,2019-02-28,"Springfield, IL","IL",203,120100,0.00166805671392827,-0.0107084019769358,-0.00249169435215947,0.00645105289556125,0.00955977205039105,"2017-03","2017-Q1",122200,-0.0171849427168576,"2016-06"
395174,2019-02-28,"Tyler, TX","TX",204,160200,0.0037593984962406,0.0120025268477574,0.0853658536585366,0.0559917766391329,0.0267760736941272,"2019-02","2019-Q1",160200,0,"2019-02"
394773,2019-02-28,"Las Cruces, NM","NM",205,171300,0.00587199060481503,0.0251346499102334,0.0567550894509562,0.0320544419142321,0.00485574739644679,"2019-02","2019-Q1",171300,0,"2019-02"
394585,2019-02-28,"Fargo, ND","ND",206,211000,0.00237529691211401,-0.00612341026848799,0.00237529691211401,0.0541438711507363,0.0365922817407318,"2018-08","2018-Q3",213700,-0.0126345343940103,"2018-04"
394691,2019-02-28,"Houma, LA","LA",207,139900,0.00358680057388809,0.0181950509461426,0.0582450832072617,0.0311629343214148,0.0273647160564949,"2019-02","2019-Q1",139900,0,"2019-02"
395030,2019-02-28,"Rochester, MN","MN",208,213000,0.00188146754468485,0.0142857142857143,0.0817673946165566,0.0696706456513954,0.0331671130203444,"2019-02","2019-Q1",213000,0,"2019-02"
394597,2019-02-28,"Florence, SC","SC",209,97800,0.00824742268041237,0.0448717948717949,0.0538793103448276,0.0318736334865388,0.0114221516783712,"2019-02","2019-Q1",97800,0,"2019-02"
394848,2019-02-28,"Medford, OR","OR",210,303200,0.00264550264550265,0.00864936793080506,0.0509532062391681,0.0871018289836625,0.0303701983849813,"2019-02","2019-Q1",303200,0,"2019-02"
753895,2019-02-28,"Lafayette-West Lafayette, IN","IN",211,151700,0.00596816976127321,0.0160750167448091,0.0774147727272727,0.0540407614645106,0.0231229605883878,"2019-02","2019-Q1",151700,0,"2019-02"
394378,2019-02-28,"Bellingham, WA","WA",212,396900,0.00557385355966557,0.0203084832904884,0.107112970711297,0.0926884061032589,0.0390089398020377,"2019-02","2019-Q1",396900,0,"2019-02"
394765,2019-02-28,"Lake Havasu City, AZ","AZ",213,222700,0.00315315315315315,0.0220284534189995,0.150309917355372,0.0923339700532944,0.033166780997163,"2006-07","2006-Q3",242700,-0.0824062628759786,"2005-11"
395047,2019-02-28,"Saginaw, MI","MI",214,116300,0.00431778929188256,0.013949433304272,0.111854684512428,0.0652137714076118,0.0275775306801078,"2005-07","2005-Q3",116800,-0.00428082191780822,"2005-05"
394763,2019-02-28,"Lake Charles, LA","LA",215,147800,-0.0107095046854083,-0.0365058670143416,0.00887372013651877,0.0639691369807474,0.0400504093626877,"2018-09","2018-Q3",155400,-0.0489060489060489,"2018-03"
394726,2019-02-28,"Johnson City, TN","TN",216,139600,-0.000715819613457409,0.00503959683225342,0.060790273556231,0.0480530567603172,0.0218173901149927,"2019-01","2019-Q1",139700,-0.000715819613457409,"2019-01"
394565,2019-02-28,"Elkhart, IN","IN",217,156300,0.0044987146529563,0.00968992248062015,0.0976123595505618,0.0620014844920509,0.0274679228665904,"2019-02","2019-Q1",156300,0,"2019-02"
395247,2019-02-28,"Yuma, AZ","AZ",218,146800,0.00685871056241427,0.00685871056241427,0.0493209435310936,0.0458890320452889,0.00361300471494164,"2006-10","2006-Q4",178400,-0.177130044843049,"2005-07"
395011,2019-02-28,"Racine, WI","WI",219,228500,0.00131463628396144,0.00883002207505519,0.0953978906999041,0.0626878784419311,0.0197009772425953,"2019-02","2019-Q1",228500,0,"2019-02"
394346,2019-02-28,"Athens, GA","GA",220,182100,0.00220143093010457,0.0150501672240803,0.0819964349376114,0.0666281225785337,0.0229731933675201,"2019-02","2019-Q1",182100,0,"2019-02"
395162,2019-02-28,"Torrington, CT","CT",221,269600,0.000371057513914657,-0.00955180014695077,0.020439061317184,0.0214135831789495,-0.00469823771140998,"2006-04","2006-Q2",327900,-0.177798109179628,"2004-03"
394681,2019-02-28,"Hilton Head Island, SC","SC",222,303900,0.00330141961043249,0.014014014014014,0.063703185159258,0.0569383230295568,0.00974949310054751,"2006-12","2006-Q4",338900,-0.1032753024491,"2006-01"
753869,2019-02-28,"Bloomington, IL","IL",223,142200,0.000703729767769177,-0.00489853044086774,0.0113798008534851,0.00543199491168189,0.000989896989452621,"2018-09","2018-Q3",143700,-0.0104384133611691,"2018-06"
394680,2019-02-28,"Hilo, HI","HI",224,352900,0.00170309395401646,0.00943935926773455,0.0410029498525074,0.0589639038797791,0.0196837648584454,"2006-10","2006-Q4",371000,-0.0487870619946092,"2006-03"
394960,2019-02-28,"Panama City, FL","FL",225,207600,-0.0052707235265932,-0.00622307324078506,0.0801248699271592,0.0781582165499994,0.016939280578967,"2006-02","2006-Q1",251400,-0.174224343675418,"2005-03"
394748,2019-02-28,"Kingston, NY","NY",226,229900,0.00305410122164049,0.0118838028169014,0.0880265026029342,0.0360400345524206,0.00372912015904348,"2006-01","2006-Q1",253400,-0.0927387529597474,"2005-02"
394519,2019-02-28,"Daphne, AL","AL",227,217900,0.00693160813308688,0.0307473982970672,0.15169133192389,0.0554089717014645,0.0161736421283041,"2006-10","2006-Q4",222500,-0.0206741573033708,"2006-06"
394623,2019-02-28,"Gainesville, GA","GA",228,194100,0.000515463917525773,0.0114643043251694,0.0904494382022472,0.0839696232259457,0.0271406287748477,"2019-02","2019-Q1",194100,0,"2019-02"
395202,2019-02-28,"Warner Robins, GA","GA",229,130600,0.00230237912509593,0.00927357032457496,0.048995983935743,0.0404728235626455,0.0127139335873943,"2019-02","2019-Q1",130600,0,"2019-02"
394392,2019-02-28,"Blacksburg, VA","VA",230,157400,-0.00126903553299492,0.00127226463104326,0.0521390374331551,0.032868018426937,0.00747772128192059,"2006-10","2006-Q4",159100,-0.0106851037083595,"2006-07"
394716,2019-02-28,"Jacksonville, NC","NC",231,144800,0.00138312586445367,0.00905923344947735,0.0710059171597633,0.00748565420821889,-0.0056880917906974,"2010-03","2010-Q1",155500,-0.0688102893890675,"2007-06"
395018,2019-02-28,"Redding, CA","CA",232,261500,0.00693107431651906,0.0159285159285159,0.0595623987034036,0.0636258057584744,0.0215443346880007,"2006-06","2006-Q2",289400,-0.0964063579820318,"2005-04"
394872,2019-02-28,"Monroe, LA","LA",233,120300,-0.00742574257425743,-0.0139344262295082,0.0636604774535809,0.0492401435523271,0.0305938869244262,"2018-11","2018-Q4",122000,-0.0139344262295082,"2018-10"
394729,2019-02-28,"Joplin, MO","MO",234,125200,-0.000798084596967279,0.0113085621970921,0.136116152450091,0.0382008857675458,,"2019-01","2019-Q1",125300,-0.000798084596967279,"2019-01"
394559,2019-02-28,"El Centro, CA","CA",235,212800,0.0056710775047259,0.0114068441064639,0.106029106029106,0.0867281155622612,0.0412819205158423,"2006-07","2006-Q3",250700,-0.151176705225369,"2005-08"
395151,2019-02-28,"Terre Haute, IN","IN",236,94000,0,0.00858369098712446,0.195928753180662,0.0634815533708144,0.0293321067971195,"2019-02","2019-Q1",94000,0,"2019-02"
394896,2019-02-28,"Muskegon, MI","MI",237,124900,0,0.00401929260450161,0.0870322019147085,0.0962183990230152,0.0386270576385122,"2019-02","2019-Q1",124900,0,"2019-02"
394553,2019-02-28,"East Stroudsburg, PA","PA",238,156100,0.00385852090032154,0.0149544863459038,0.112615823235923,0.0446043630628952,-0.00913317222060395,"2007-08","2007-Q3",195800,-0.202757916241062,"2003-05"
395102,2019-02-28,"Sioux City, IA","IA",239,131600,-0.00227445034116755,0.00458015267175573,0.0939318370739817,0.0629108273074326,0.0382662711875676,"2019-01","2019-Q1",131900,-0.00227445034116755,"2018-12"
395210,2019-02-28,"Waterloo, IA","IA",240,130200,0.00308166409861325,-0.00229885057471264,-0.0247191011235955,0.0212608287124985,0.0193427819670895,"2018-01","2018-Q1",134000,-0.0283582089552239,"2017-11"
394944,2019-02-28,"Oshkosh, WI","WI",241,185200,0.00761697497279652,0.0215113072255929,0.0761185357350378,0.0530790887861954,0.0260530045495913,"2019-02","2019-Q1",185200,0,"2019-02"
395246,2019-02-28,"Yuba City, CA","CA",242,281500,0.00249287749287749,0.00679542203147353,0.0543071161048689,0.0802077607631524,0.0455003597655728,"2005-11","2005-Q4",311800,-0.0971776779987171,"2005-04"
394299,2019-02-28,"Abilene, TX","TX",243,124500,0.00160901045856798,0.00484261501210654,0.0409698996655518,0.0775506814738278,0.0396393055708533,"2019-02","2019-Q1",124500,0,"2019-02"
394485,2019-02-28,"Columbia, MO","MO",244,178100,0.000561797752808989,0.000561797752808989,0.0488810365135453,0.0371605842760125,0.0220498766519182,"2019-02","2019-Q1",178100,0,"2019-02"
394539,2019-02-28,"Dover, DE","DE",245,209000,-0.00381315538608198,0.00336053768602976,0.0598377281947262,0.0468948257781299,,"2019-01","2019-Q1",209800,-0.00381315538608198,"2018-12"
394555,2019-02-28,"Eau Claire, WI","WI",246,160300,-0.00310945273631841,-0.00186799501867995,0.0594844679444812,0.0564701889424213,0.0272584996883054,"2018-12","2018-Q4",161200,-0.00558312655086849,"2018-11"
394710,2019-02-28,"Jackson, MI","MI",247,135400,0.00445103857566766,0.0172802404207363,0.106209150326797,0.0940092256685243,0.0298470986524924,"2019-02","2019-Q1",135400,0,"2019-02"
395009,2019-02-28,"Punta Gorda, FL","FL",248,212400,0.00473036896877956,0.00759013282732448,0.105674128058303,0.115449415351036,0.0461300361082984,"2006-03","2006-Q1",239100,-0.111668757841907,"2005-07"
394393,2019-02-28,"Bloomington, IN","IN",249,179700,0.0033500837520938,0.0192853091321611,0.131612090680101,0.0554527435715406,0.0349940781069276,"2019-02","2019-Q1",179700,0,"2019-02"
395007,2019-02-28,"Pueblo, CO","CO",250,168900,0.00595592614651578,0.0311355311355311,0.148979591836735,0.0905437825475799,0.0397294909733197,"2019-02","2019-Q1",168900,0,"2019-02"
394386,2019-02-28,"Billings, MT","MT",251,235400,0.0012760527435134,0.0203727785002167,0.065158371040724,0.0350005049442539,0.024109168991264,"2019-02","2019-Q1",235400,0,"2019-02"
394406,2019-02-28,"Bowling Green, KY","KY",252,164000,0.00122100122100122,0.0135970333745365,0.0718954248366013,0.0628782240415589,0.0301955177182291,"2019-02","2019-Q1",164000,0,"2019-02"
394380,2019-02-28,"Bend, OR","OR",253,399200,0.00427672955974843,0.0207108156481718,0.115395361832914,0.104739664622426,0.0567327231263035,"2019-02","2019-Q1",399200,0,"2019-02"
394306,2019-02-28,"Albany, GA","GA",254,108000,0.00092678405931418,0.0256410256410256,0.0832497492477432,0.0316926982424666,0.00436211294238098,"2007-11","2007-Q4",109900,-0.0172884440400364,"2007-03"
395193,2019-02-28,"Vineland, NJ","NJ",255,134300,0.00523952095808383,-0.00222882615156018,0.00223880597014925,0.0157594779264765,-0.0144866769857764,"2007-05","2007-Q2",173700,-0.226827864133564,"2005-04"
394917,2019-02-28,"Niles, MI","MI",256,143100,0.00774647887323944,0.0214132762312634,0.106728538283063,0.063266797710132,0.0243508004260937,"2019-02","2019-Q1",143100,0,"2019-02"
394731,2019-02-28,"Kahului, HI","HI",257,641100,-0.00264467952706907,-0.00819925742574257,0.0607213765718067,0.0764326145882672,0.028466379437907,"2018-12","2018-Q4",647100,-0.00927213722763097,"2018-11"
394946,2019-02-28,"Ottawa, IL","IL",258,95300,-0.00521920668058455,-0.0144777662874871,0.0612472160356347,0.0212242583304756,-0.00773980997476775,"2007-12","2007-Q4",109800,-0.132058287795993,"2005-08"
394359,2019-02-28,"Bangor, ME","ME",259,149500,0.00268276324614353,0.00673400673400673,0.050597329585383,0.0459896161289175,0.0314387812868115,"2019-02","2019-Q1",149500,0,"2019-02"
394314,2019-02-28,"Alexandria, LA","LA",260,123400,0,0.0232172470978441,0.137327188940092,0.0673024125928829,0.0234184610791637,"2019-02","2019-Q1",123400,0,"2019-02"
394662,2019-02-28,"Hanford, CA","CA",261,212500,0.00188590287600189,0.00235849056603774,0.0683760683760684,0.0643142289976548,0.0216672709375034,"2006-09","2006-Q3",236500,-0.101479915433404,"2005-08"
394707,2019-02-28,"Iowa City, IA","IA",262,215200,0.00139599813866915,0.00607760635811127,0.05078125,0.0469319446881065,0.0319688972717189,"2019-02","2019-Q1",215200,0,"2019-02"
394873,2019-02-28,"Monroe, MI","MI",263,155200,-0.0025706940874036,-0.00640204865556978,0.0536320434487441,0.0905830593039687,0.0324244041660267,"2018-10","2018-Q4",156300,-0.00703774792066539,"2018-10"
395223,2019-02-28,"Wichita Falls, TX","TX",264,93200,-0.00107181136120043,-0.00214132762312634,0.0824622531939605,0.0394675556236532,0.012885154775047,"2018-12","2018-Q4",93400,-0.00214132762312634,"2018-12"
394428,2019-02-28,"Burlington, NC","NC",265,148700,0.0060893098782138,0.0170998632010944,0.0854014598540146,0.0473354223828983,0.0200717640141703,"2019-02","2019-Q1",148700,0,"2019-02"
394814,2019-02-28,"Madera, CA","CA",266,250500,-0.000797766254487435,0.00240096038415366,0.0830090791180285,0.0780920826560378,0.0418799273379986,"2006-07","2006-Q3",328300,-0.236978373438928,"2005-01"
394723,2019-02-28,"Jefferson City, MO","MO",267,157600,0.00318268618714195,0.0109044259140475,0.0706521739130435,0.0504831752867654,0.0185804870674136,"2019-02","2019-Q1",157600,0,"2019-02"
394453,2019-02-28,"Chambersburg, PA","PA",268,174100,0,0.0175336060783168,0.0532365396249244,0.0324593795182271,0.0022092627430752,"2003-05","2003-Q2",224000,-0.222767857142857,"2002-04"
395152,2019-02-28,"Texarkana, TX","TX",269,109500,0.00274725274725275,0.0359508041627247,0.17237687366167,0.0354407634192773,0.0244518871300536,"2019-02","2019-Q1",109500,0,"2019-02"
394563,2019-02-28,"Elizabethtown, KY","KY",270,141700,0.00141342756183746,0.00425230333097094,0.0365764447695684,0.0442797130637906,0.020742985475745,"2019-02","2019-Q1",141700,0,"2019-02"
395000,2019-02-28,"Pottsville, PA","PA",271,71300,-0.0027972027972028,0.00422535211267606,0.0803030303030303,0.0189877583185138,0.00805995687687644,"2019-01","2019-Q1",71500,-0.0027972027972028,"2018-12"
395221,2019-02-28,"Wheeling, OH","OH",272,86700,-0.00459242250287026,0.00115473441108545,0.0383233532934132,0.0449174251393738,0.0295428080735403,"2019-01","2019-Q1",87100,-0.00459242250287026,"2018-12"
394598,2019-02-28,"Florence, AL","AL",273,109200,-0.00364963503649635,-0.00182815356489945,0.0292177191328935,0.0394318632994395,0.0086383848244409,"2018-12","2018-Q4",109700,-0.00455788514129444,"2018-10"
394639,2019-02-28,"Grand Junction, CO","CO",274,238500,0.00167996640067199,0.0196665241556221,0.0821234119782214,0.0647268331439541,0.00958504921838643,"2019-02","2019-Q1",238500,0,"2019-02"
